2020-06-30 09:11:49,396,27
2020-06-30 09:11:59,396,27
2020-06-30 09:12:09,396,27
2020-06-30 09:12:19,396,27
2020-06-30 09:12:29,396,27
2020-06-30 09:12:39,396,27
2020-06-30 09:12:49,396,27
2020-06-30 09:12:59,395,27
2020-06-30 09:13:09,396,27
2020-06-30 09:13:19,396,27
2020-06-30 09:13:29,396,27
2020-06-30 09:13:39,396,26
2020-06-30 09:13:49,396,27
2020-06-30 09:13:59,395,27
2020-06-30 09:14:09,395,27
2020-06-30 09:14:19,395,27
2020-06-30 09:14:29,395,27
2020-06-30 09:14:39,396,27
2020-06-30 09:14:49,396,27
2020-06-30 09:14:59,396,27
2020-06-30 09:15:09,396,27
2020-06-30 09:15:19,396,27
2020-06-30 09:15:29,396,27
2020-06-30 09:15:39,396,27
2020-06-30 09:15:49,396,27
2020-06-30 09:15:59,396,27
2020-06-30 09:16:09,396,27
2020-06-30 09:16:19,396,27
2020-06-30 09:16:29,396,27
2020-06-30 09:16:39,396,27
2020-06-30 09:16:49,396,27
2020-06-30 09:16:59,396,27
2020-06-30 09:17:09,396,27
2020-06-30 09:17:19,396,27
2020-06-30 09:17:29,396,27
2020-06-30 09:17:39,396,27
2020-06-30 09:17:49,396,27
2020-06-30 09:17:59,396,27
2020-06-30 09:18:09,396,27
2020-06-30 09:18:19,396,27
2020-06-30 09:18:29,396,27
2020-06-30 09:18:39,396,27
2020-06-30 09:18:49,396,27
2020-06-30 09:18:59,396,27
2020-06-30 09:19:09,396,27
2020-06-30 09:19:19,396,27
2020-06-30 09:19:29,396,27
2020-06-30 09:19:39,396,27
2020-06-30 09:19:49,396,27
2020-06-30 09:19:59,396,27
2020-06-30 09:20:09,396,26
2020-06-30 09:20:19,396,26
2020-06-30 09:20:29,396,27
2020-06-30 09:20:39,396,27
2020-06-30 09:20:49,396,27
2020-06-30 09:20:59,396,27
2020-06-30 09:21:09,396,27
2020-06-30 09:21:19,396,27
2020-06-30 09:21:29,396,27
2020-06-30 09:21:39,396,27
2020-06-30 09:21:49,396,27
2020-06-30 09:21:59,396,27
2020-06-30 09:22:09,396,27
2020-06-30 09:22:19,396,27
2020-06-30 09:22:29,396,27
2020-06-30 09:22:39,396,27
2020-06-30 09:22:49,396,27
2020-06-30 09:22:59,396,27
2020-06-30 09:23:09,396,27
2020-06-30 09:23:19,396,27
2020-06-30 09:23:29,396,27
2020-06-30 09:23:39,396,27
2020-06-30 09:23:49,396,27
2020-06-30 09:23:59,396,27
2020-06-30 09:24:09,396,27
2020-06-30 09:24:19,396,27
2020-06-30 09:24:29,396,27
2020-06-30 09:24:39,396,27
2020-06-30 09:24:49,396,27
2020-06-30 09:24:59,396,26
2020-06-30 09:25:09,396,26
2020-06-30 09:25:19,395,27
2020-06-30 09:25:29,395,27
2020-06-30 09:25:39,395,27
2020-06-30 09:25:49,395,27
2020-06-30 09:25:59,395,27
2020-06-30 09:26:09,395,27
2020-06-30 09:26:19,395,27
2020-06-30 09:26:29,395,27
2020-06-30 09:26:39,395,27
2020-06-30 09:26:49,395,27
2020-06-30 09:26:59,395,27
2020-06-30 09:27:09,395,27
2020-06-30 09:27:19,395,27
2020-06-30 09:27:29,395,27
2020-06-30 09:27:39,395,27
2020-06-30 09:27:49,395,27
2020-06-30 09:27:59,396,27
2020-06-30 09:28:09,396,27
2020-06-30 09:28:19,396,27
2020-06-30 09:28:29,395,27
2020-06-30 09:28:39,395,27
2020-06-30 09:28:49,395,27
2020-06-30 09:28:59,396,27
2020-06-30 09:29:09,396,27
2020-06-30 09:29:19,396,27
2020-06-30 09:29:29,395,27
2020-06-30 09:29:39,395,27
2020-06-30 09:29:49,395,27
2020-06-30 09:29:59,395,27
2020-06-30 09:30:09,395,27
2020-06-30 09:30:19,395,27
2020-06-30 09:30:29,395,27
2020-06-30 09:30:39,395,27
2020-06-30 09:30:49,395,27
2020-06-30 09:30:59,395,27
2020-06-30 09:31:09,396,27
2020-06-30 09:31:19,396,27
2020-06-30 09:31:29,396,27
2020-06-30 09:31:39,396,27
2020-06-30 09:31:49,396,26
2020-06-30 09:31:59,396,26
2020-06-30 09:32:09,395,26
2020-06-30 09:32:19,395,26
2020-06-30 09:32:29,395,26
2020-06-30 09:32:39,395,26
2020-06-30 09:32:49,395,26
2020-06-30 09:32:59,395,26
2020-06-30 09:33:09,395,26
2020-06-30 09:33:19,395,26
2020-06-30 09:33:29,395,26
2020-06-30 09:33:39,395,26
2020-06-30 09:33:49,395,26
2020-06-30 09:33:59,395,27
2020-06-30 09:34:09,395,27
2020-06-30 09:34:19,395,27
2020-06-30 09:34:29,396,27
2020-06-30 09:34:39,396,27
2020-06-30 09:34:49,396,27
2020-06-30 09:34:59,396,27
2020-06-30 09:35:09,396,27
2020-06-30 09:35:19,396,27
2020-06-30 09:35:29,396,27
2020-06-30 09:35:39,396,27
2020-06-30 09:35:49,396,27
2020-06-30 09:35:59,396,27
2020-06-30 09:36:09,396,27
2020-06-30 09:36:19,396,27
2020-06-30 09:36:29,396,27
2020-06-30 09:36:39,396,27
2020-06-30 09:36:49,396,27
2020-06-30 09:36:59,396,27
2020-06-30 09:37:09,396,27
2020-06-30 09:37:19,396,27
2020-06-30 09:37:29,396,27
2020-06-30 09:37:39,395,27
2020-06-30 09:37:49,396,27
2020-06-30 09:37:59,396,27
2020-06-30 09:38:09,396,27
2020-06-30 09:38:19,396,27
2020-06-30 09:38:29,396,27
2020-06-30 09:38:39,396,27
2020-06-30 09:38:49,396,27
2020-06-30 09:38:59,396,27
2020-06-30 09:39:09,396,27
2020-06-30 09:39:19,396,27
2020-06-30 09:39:29,396,27
2020-06-30 09:39:39,396,27
2020-06-30 09:39:49,396,27
2020-06-30 09:39:59,396,27
2020-06-30 09:40:09,396,27
2020-06-30 09:40:19,396,27
2020-06-30 09:40:29,396,27
2020-06-30 09:40:39,396,27
2020-06-30 09:40:49,396,27
2020-06-30 09:40:59,396,27
2020-06-30 09:41:09,396,27
2020-06-30 09:41:19,396,27
2020-06-30 09:41:29,396,27
2020-06-30 09:41:39,396,27
2020-06-30 09:41:49,396,27
2020-06-30 09:41:59,396,27
2020-06-30 09:42:09,396,27
2020-06-30 09:42:19,396,27
2020-06-30 09:42:29,396,27
2020-06-30 09:42:39,396,27
2020-06-30 09:42:49,396,27
2020-06-30 09:42:59,396,27
2020-06-30 09:43:09,396,27
2020-06-30 09:43:19,396,27
2020-06-30 09:43:29,396,27
2020-06-30 09:43:39,396,27
2020-06-30 09:43:49,396,27
2020-06-30 09:43:59,396,27
2020-06-30 09:44:09,396,27
2020-06-30 09:44:19,396,27
2020-06-30 09:44:29,396,27
2020-06-30 09:44:39,396,27
2020-06-30 09:44:49,396,27
2020-06-30 09:44:59,396,27
2020-06-30 09:45:09,396,27
2020-06-30 09:45:19,396,27
2020-06-30 09:45:29,396,27
2020-06-30 09:45:39,396,27
2020-06-30 09:45:49,396,27
2020-06-30 09:45:59,396,27
2020-06-30 09:46:09,396,27
2020-06-30 09:46:19,396,27
2020-06-30 09:46:29,396,27
2020-06-30 09:46:39,396,27
2020-06-30 09:46:49,396,27
2020-06-30 09:46:59,396,27
2020-06-30 09:47:09,396,27
2020-06-30 09:47:19,396,27
2020-06-30 09:47:29,396,27
2020-06-30 09:47:39,396,27
2020-06-30 09:47:49,396,27
2020-06-30 09:47:59,396,27
2020-06-30 09:48:09,396,27
2020-06-30 09:48:19,396,27
2020-06-30 09:48:29,396,27
2020-06-30 09:48:39,396,27
2020-06-30 09:48:49,396,27
2020-06-30 09:48:59,396,27
2020-06-30 09:49:09,396,27
2020-06-30 09:49:19,396,27
2020-06-30 09:49:29,396,27
2020-06-30 09:49:39,396,27
2020-06-30 09:49:49,396,27
2020-06-30 09:50:00,396,27
2020-06-30 09:50:10,396,27
2020-06-30 09:50:20,396,27
2020-06-30 09:50:30,396,27
2020-06-30 09:50:40,396,27
2020-06-30 09:50:50,397,27
2020-06-30 09:51:00,397,27
2020-06-30 09:51:10,397,27
2020-06-30 09:51:20,397,27
2020-06-30 09:51:30,397,27
2020-06-30 09:51:40,397,27
2020-06-30 09:51:50,397,27
2020-06-30 09:52:00,397,27
2020-06-30 09:52:10,397,27
2020-06-30 09:52:20,397,27
2020-06-30 09:52:30,397,27
2020-06-30 09:52:40,397,27
2020-06-30 09:52:50,397,27
2020-06-30 09:53:00,397,27
2020-06-30 09:53:10,397,27
2020-06-30 09:53:20,397,27
2020-06-30 09:53:30,397,27
2020-06-30 09:53:40,396,27
2020-06-30 09:53:50,396,27
2020-06-30 09:54:00,396,27
2020-06-30 09:54:10,396,27
2020-06-30 09:54:20,396,27
2020-06-30 09:54:30,396,27
2020-06-30 09:54:40,396,27
2020-06-30 09:54:50,396,27
2020-06-30 09:55:00,396,27
2020-06-30 09:55:10,396,27
2020-06-30 09:55:20,397,27
2020-06-30 09:55:30,397,27
2020-06-30 09:55:40,397,27
2020-06-30 09:55:50,397,27
2020-06-30 09:56:00,397,27
2020-06-30 09:56:10,397,27
2020-06-30 09:56:20,397,27
2020-06-30 09:56:30,397,27
2020-06-30 09:56:40,397,27
2020-06-30 09:56:50,397,27
2020-06-30 09:57:00,397,27
2020-06-30 09:57:10,397,27
2020-06-30 09:57:20,397,27
2020-06-30 09:57:30,397,27
2020-06-30 09:57:40,397,27
2020-06-30 09:57:50,397,27
2020-06-30 09:58:00,397,27
2020-06-30 09:58:10,397,27
2020-06-30 09:58:20,397,27
2020-06-30 09:58:30,397,27
2020-06-30 09:58:40,397,27
2020-06-30 09:58:50,397,27
2020-06-30 09:59:00,397,27
2020-06-30 09:59:10,397,27
2020-06-30 09:59:20,397,27
2020-06-30 09:59:30,397,27
2020-06-30 09:59:40,397,27
2020-06-30 09:59:50,397,27
2020-06-30 10:00:00,397,27
2020-06-30 10:00:10,397,27
2020-06-30 10:00:20,397,27
2020-06-30 10:00:30,397,27
2020-06-30 10:00:40,397,27
2020-06-30 10:00:50,397,27
2020-06-30 10:01:00,397,27
2020-06-30 10:01:10,397,27
2020-06-30 10:01:20,397,27
2020-06-30 10:01:30,397,27
2020-06-30 10:01:40,397,27
2020-06-30 10:01:50,397,27
2020-06-30 10:02:00,397,27
2020-06-30 10:02:10,397,27
2020-06-30 10:02:20,397,27
2020-06-30 10:02:30,397,27
2020-06-30 10:02:40,397,27
2020-06-30 10:02:50,397,27
2020-06-30 10:03:00,397,27
2020-06-30 10:03:10,397,27
2020-06-30 10:03:20,397,27
2020-06-30 10:03:30,397,27
2020-06-30 10:03:40,397,27
2020-06-30 10:03:50,397,27
2020-06-30 10:04:00,397,27
2020-06-30 10:04:10,397,27
2020-06-30 10:04:20,397,27
2020-06-30 10:04:30,397,27
2020-06-30 10:04:40,397,27
2020-06-30 10:04:50,397,27
2020-06-30 10:05:00,397,27
2020-06-30 10:05:10,397,27
2020-06-30 10:05:20,397,27
2020-06-30 10:05:30,397,27
2020-06-30 10:05:40,397,27
2020-06-30 10:05:50,396,27
2020-06-30 10:06:00,396,27
2020-06-30 10:06:10,397,27
2020-06-30 10:06:20,396,27
2020-06-30 10:06:30,396,27
2020-06-30 10:06:40,396,27
2020-06-30 10:06:50,397,27
2020-06-30 10:07:00,397,27
2020-06-30 10:07:10,397,27
2020-06-30 10:07:20,396,27
2020-06-30 10:07:30,396,27
2020-06-30 10:07:40,396,27
2020-06-30 10:07:50,397,27
2020-06-30 10:08:00,397,27
2020-06-30 10:08:10,396,27
2020-06-30 10:08:20,396,27
2020-06-30 10:08:30,396,27
2020-06-30 10:08:40,396,27
2020-06-30 10:08:50,396,27
2020-06-30 10:09:00,396,27
2020-06-30 10:09:10,396,27
2020-06-30 10:09:20,396,27
2020-06-30 10:09:30,396,27
2020-06-30 10:09:40,396,27
2020-06-30 10:09:50,396,27
2020-06-30 10:10:00,396,27
2020-06-30 10:10:10,396,27
2020-06-30 10:10:20,396,27
2020-06-30 10:10:30,396,27
2020-06-30 10:10:40,396,27
2020-06-30 10:10:50,397,27
2020-06-30 10:11:00,397,27
2020-06-30 10:11:10,397,27
2020-06-30 10:11:20,397,27
2020-06-30 10:11:30,397,27
2020-06-30 10:11:40,397,27
2020-06-30 10:11:50,397,27
2020-06-30 10:12:00,397,27
2020-06-30 10:12:10,397,27
2020-06-30 10:12:20,397,27
2020-06-30 10:12:30,397,27
2020-06-30 10:12:40,397,27
2020-06-30 10:12:50,397,27
2020-06-30 10:13:00,397,27
2020-06-30 10:13:20,397,27
2020-06-30 10:13:30,397,27
2020-06-30 10:13:40,397,27
2020-06-30 10:13:50,397,27
2020-06-30 10:14:00,397,27
2020-06-30 10:14:10,397,27
2020-06-30 10:14:20,397,27
2020-06-30 10:14:30,397,27
2020-06-30 10:14:40,397,27
2020-06-30 10:14:50,397,27
2020-06-30 10:15:00,397,27
2020-06-30 10:15:10,397,27
2020-06-30 10:15:20,397,27
2020-06-30 10:15:30,397,27
2020-06-30 10:15:40,397,27
2020-06-30 10:15:50,397,27
2020-06-30 10:16:00,397,27
2020-06-30 10:16:10,397,27
2020-06-30 10:16:20,397,27
2020-06-30 10:16:30,397,27
2020-06-30 10:16:40,397,27
2020-06-30 10:16:50,397,27
2020-06-30 10:17:00,397,27
2020-06-30 10:17:10,397,27
2020-06-30 10:17:20,397,27
2020-06-30 10:17:30,397,27
2020-06-30 10:17:40,397,27
2020-06-30 10:17:50,397,27
2020-06-30 10:18:00,396,27
2020-06-30 10:18:10,396,27
2020-06-30 10:18:20,396,27
2020-06-30 10:18:30,396,27
2020-06-30 10:18:40,397,27
2020-06-30 10:18:50,396,27
2020-06-30 10:19:00,396,27
2020-06-30 10:19:10,397,27
2020-06-30 10:19:20,397,27
2020-06-30 10:19:30,397,27
2020-06-30 10:19:40,397,27
2020-06-30 10:19:50,397,27
2020-06-30 10:20:00,397,27
2020-06-30 10:20:10,397,27
2020-06-30 10:20:20,397,27
2020-06-30 10:20:30,397,27
2020-06-30 10:20:40,397,27
2020-06-30 10:20:50,397,27
2020-06-30 10:21:00,397,27
2020-06-30 10:21:10,397,27
2020-06-30 10:21:20,397,27
2020-06-30 10:21:30,397,27
2020-06-30 10:21:40,397,27
2020-06-30 10:21:50,397,27
2020-06-30 10:22:00,397,27
2020-06-30 10:22:10,397,27
2020-06-30 10:22:20,397,27
2020-06-30 10:22:30,397,27
2020-06-30 10:22:40,397,27
2020-06-30 10:22:50,397,27
2020-06-30 10:23:00,397,27
2020-06-30 10:23:10,397,27
2020-06-30 10:23:20,397,27
2020-06-30 10:23:30,397,27
2020-06-30 10:23:40,397,27
2020-06-30 10:23:50,397,27
2020-06-30 10:24:00,397,27
2020-06-30 10:24:10,397,27
2020-06-30 10:24:20,397,27
2020-06-30 10:24:30,397,27
2020-06-30 10:24:40,397,27
2020-06-30 10:24:50,397,27
2020-06-30 10:25:00,397,27
2020-06-30 10:25:10,397,27
2020-06-30 10:25:20,397,27
2020-06-30 10:25:30,397,27
2020-06-30 10:25:40,397,27
2020-06-30 10:25:50,397,27
2020-06-30 10:26:00,397,27
2020-06-30 10:26:10,397,27
2020-06-30 10:26:20,396,27
2020-06-30 10:26:30,396,27
2020-06-30 10:26:40,396,27
2020-06-30 10:26:50,396,27
2020-06-30 10:27:00,396,27
2020-06-30 10:27:10,396,27
2020-06-30 10:27:20,396,27
2020-06-30 10:27:30,396,27
2020-06-30 10:27:40,396,27
2020-06-30 10:27:50,396,27
2020-06-30 10:28:00,396,27
2020-06-30 10:28:10,397,27
2020-06-30 10:28:20,397,27
2020-06-30 10:28:30,396,27
2020-06-30 10:28:40,396,27
2020-06-30 10:28:50,396,27
2020-06-30 10:29:00,396,27
2020-06-30 10:29:10,396,27
2020-06-30 10:29:20,396,27
2020-06-30 10:29:30,396,27
2020-06-30 10:29:40,396,27
2020-06-30 10:29:50,396,27
2020-06-30 10:30:00,396,27
2020-06-30 10:30:10,396,27
2020-06-30 10:30:20,396,27
2020-06-30 10:30:30,396,27
2020-06-30 10:30:40,396,27
2020-06-30 10:30:50,396,27
2020-06-30 10:31:00,396,27
2020-06-30 10:31:10,396,27
2020-06-30 10:31:20,396,27
2020-06-30 10:31:30,396,27
2020-06-30 10:31:40,396,27
2020-06-30 10:31:50,396,27
2020-06-30 10:32:00,396,27
2020-06-30 10:32:10,396,27
2020-06-30 10:32:20,396,27
2020-06-30 10:32:30,396,27
2020-06-30 10:32:40,396,27
2020-06-30 10:32:50,396,27
2020-06-30 10:33:00,396,27
2020-06-30 10:33:10,396,27
2020-06-30 10:33:20,396,27
2020-06-30 10:33:30,396,27
2020-06-30 10:33:40,396,27
2020-06-30 10:33:50,396,27
2020-06-30 10:34:00,396,27
2020-06-30 10:34:10,396,27
2020-06-30 10:34:20,396,27
2020-06-30 10:34:30,396,27
2020-06-30 10:34:40,396,27
2020-06-30 10:34:50,396,27
2020-06-30 10:35:00,396,27
2020-06-30 10:35:10,396,27
2020-06-30 10:35:20,396,27
2020-06-30 10:35:30,396,27
2020-06-30 10:35:40,396,27
2020-06-30 10:35:50,396,27
2020-06-30 10:36:00,396,27
2020-06-30 10:36:10,396,27
2020-06-30 10:36:20,396,27
2020-06-30 10:36:30,396,27
2020-06-30 10:36:40,396,27
2020-06-30 10:36:50,396,27
2020-06-30 10:37:00,396,27
2020-06-30 10:37:10,396,27
2020-06-30 10:37:20,396,27
2020-06-30 10:37:30,396,27
2020-06-30 10:37:40,396,27
2020-06-30 10:37:50,396,27
2020-06-30 10:38:00,396,27
2020-06-30 10:38:10,396,27
2020-06-30 10:38:20,396,27
2020-06-30 10:38:30,396,27
2020-06-30 10:38:40,396,27
2020-06-30 10:38:50,396,27
2020-06-30 10:39:00,396,27
2020-06-30 10:39:10,396,27
2020-06-30 10:39:20,396,27
2020-06-30 10:39:30,396,27
2020-06-30 10:39:40,396,28
2020-06-30 10:39:50,396,28
2020-06-30 10:40:00,396,28
2020-06-30 10:40:10,396,27
2020-06-30 10:40:20,396,28
2020-06-30 10:40:30,396,28
2020-06-30 10:40:40,396,28
2020-06-30 10:40:50,396,28
2020-06-30 10:41:00,396,28
2020-06-30 10:41:10,396,27
2020-06-30 10:41:20,396,27
2020-06-30 10:41:30,396,28
2020-06-30 10:41:40,396,28
2020-06-30 10:41:50,396,28
2020-06-30 10:42:00,396,28
2020-06-30 10:42:10,396,28
2020-06-30 10:42:20,396,28
2020-06-30 10:42:30,396,27
2020-06-30 10:42:40,396,27
2020-06-30 10:42:50,396,27
2020-06-30 10:43:00,396,27
2020-06-30 10:43:10,396,27
2020-06-30 10:43:20,396,27
2020-06-30 10:43:30,396,27
2020-06-30 10:43:40,396,27
2020-06-30 10:43:50,396,27
2020-06-30 10:44:00,396,27
2020-06-30 10:44:10,396,27
2020-06-30 10:44:20,396,27
2020-06-30 10:44:30,396,27
2020-06-30 10:44:40,396,27
2020-06-30 10:44:50,396,27
2020-06-30 10:45:00,396,27
2020-06-30 10:45:10,396,27
2020-06-30 10:45:20,396,27
2020-06-30 10:45:30,396,27
2020-06-30 10:45:40,396,27
2020-06-30 10:45:50,396,27
2020-06-30 10:46:00,396,27
2020-06-30 10:46:10,396,27
2020-06-30 10:46:20,396,27
2020-06-30 10:46:30,396,27
2020-06-30 10:46:40,396,27
2020-06-30 10:46:50,396,27
2020-06-30 10:47:00,396,27
2020-06-30 10:47:10,396,27
2020-06-30 10:47:20,396,27
2020-06-30 10:47:30,396,27
2020-06-30 10:47:40,396,27
2020-06-30 10:47:50,396,27
2020-06-30 10:48:00,396,27
2020-06-30 10:48:10,396,27
2020-06-30 10:48:20,396,27
2020-06-30 10:48:30,396,27
2020-06-30 10:48:40,396,27
2020-06-30 10:48:50,396,27
2020-06-30 10:49:00,396,27
2020-06-30 10:49:10,396,27
2020-06-30 10:49:20,396,27
2020-06-30 10:49:30,396,27
2020-06-30 10:49:40,396,27
2020-06-30 10:49:50,396,27
2020-06-30 10:50:00,396,27
2020-06-30 10:50:10,396,27
2020-06-30 10:50:20,396,27
2020-06-30 10:50:30,396,27
2020-06-30 10:50:40,396,27
2020-06-30 10:50:50,396,27
2020-06-30 10:51:00,396,27
2020-06-30 10:51:10,396,27
2020-06-30 10:51:20,396,27
2020-06-30 10:51:30,396,27
2020-06-30 10:51:40,396,27
2020-06-30 10:51:50,396,27
2020-06-30 10:52:00,396,27
2020-06-30 10:52:10,396,27
2020-06-30 10:52:20,396,27
2020-06-30 10:52:30,396,27
2020-06-30 10:52:40,396,27
2020-06-30 10:52:50,396,27
2020-06-30 10:53:00,396,27
2020-06-30 10:53:10,396,27
2020-06-30 10:53:20,396,27
2020-06-30 10:53:30,396,27
2020-06-30 10:53:40,396,27
2020-06-30 10:53:50,396,27
2020-06-30 10:54:00,396,27
2020-06-30 10:54:10,396,27
2020-06-30 10:54:20,396,27
2020-06-30 10:54:30,396,27
2020-06-30 10:54:40,396,27
2020-06-30 10:54:50,396,27
2020-06-30 10:55:00,396,27
2020-06-30 10:55:10,396,27
2020-06-30 10:55:20,396,27
2020-06-30 10:55:30,396,27
2020-06-30 10:55:40,396,27
2020-06-30 10:55:50,396,27
2020-06-30 10:56:00,396,27
2020-06-30 10:56:10,396,27
2020-06-30 10:56:20,396,27
2020-06-30 10:56:30,396,27
2020-06-30 10:56:40,396,27
2020-06-30 10:56:50,396,27
2020-06-30 10:57:00,396,27
2020-06-30 10:57:10,396,27
2020-06-30 10:57:20,396,28
2020-06-30 10:57:30,396,28
2020-06-30 10:57:40,396,27
2020-06-30 10:57:50,396,27
2020-06-30 10:58:00,396,27
2020-06-30 10:58:10,396,27
2020-06-30 10:58:20,396,27
2020-06-30 10:58:30,395,27
2020-06-30 10:58:40,395,27
2020-06-30 10:58:50,395,27
2020-06-30 10:59:00,395,27
2020-06-30 10:59:10,395,27
2020-06-30 10:59:20,395,27
2020-06-30 10:59:30,396,27
2020-06-30 10:59:40,396,27
2020-06-30 10:59:50,396,27
2020-06-30 11:00:00,396,27
2020-06-30 11:00:10,396,27
2020-06-30 11:00:20,396,27
2020-06-30 11:00:30,396,27
2020-06-30 11:00:40,396,27
2020-06-30 11:00:50,396,27
2020-06-30 11:01:00,396,27
2020-06-30 11:01:10,396,27
2020-06-30 11:01:20,396,27
2020-06-30 11:01:30,396,27
2020-06-30 11:01:40,396,27
2020-06-30 11:01:50,396,27
2020-06-30 11:02:00,396,27
2020-06-30 11:02:10,396,27
2020-06-30 11:02:20,396,27
2020-06-30 11:02:30,396,27
2020-06-30 11:02:40,396,27
2020-06-30 11:02:50,396,27
2020-06-30 11:03:00,396,27
2020-06-30 11:03:10,396,27
2020-06-30 11:03:20,396,27
2020-06-30 11:03:30,396,27
2020-06-30 11:03:40,396,27
2020-06-30 11:03:50,396,27
2020-06-30 11:04:00,396,27
2020-06-30 11:04:10,396,27
2020-06-30 11:04:20,396,27
2020-06-30 11:04:30,396,27
2020-06-30 11:04:40,396,27
2020-06-30 11:04:50,396,27
2020-06-30 11:05:00,396,27
2020-06-30 11:05:10,396,27
2020-06-30 11:05:20,396,27
2020-06-30 11:05:30,396,27
2020-06-30 11:05:40,396,27
2020-06-30 11:05:50,396,27
2020-06-30 11:06:00,396,27
2020-06-30 11:06:10,396,27
2020-06-30 11:06:20,397,27
2020-06-30 11:06:30,396,27
2020-06-30 11:06:40,396,27
2020-06-30 11:06:50,396,27
2020-06-30 11:07:00,396,27
2020-06-30 11:07:10,396,27
2020-06-30 11:07:20,396,27
2020-06-30 11:07:30,396,27
2020-06-30 11:07:40,396,27
2020-06-30 11:07:50,396,27
2020-06-30 11:08:00,396,27
2020-06-30 11:08:10,396,27
2020-06-30 11:08:20,396,27
2020-06-30 11:08:30,396,27
2020-06-30 11:08:40,396,27
